detection_id,video_id,frame_number,timestamp,ear_tag_detected,bounding_box_x,bounding_box_y,bounding_box_w,bounding_box_h,color_detected,horns_present,activity_label,health_score,location_zone,confidence_score,gait_status,isolation_flag,abnormal_posture_detected,social_group_id,feeding_event_flag
DET00524,VID003,617,2025-11-10 09:26:30,,0.18,0.19,0.26,0.21,Spotted,Left,Standing,88,Water Zone,0.849,Normal,False,False,12,False
DET00525,VID003,624,2025-11-10 09:27:00,V004,0.72,0.15,0.34,0.32,Mixed,Right,Walking,89,Shelter,0.782,Normal,False,False,14,False
DET00526,VID003,628,2025-11-10 09:27:30,,0.02,0.78,0.2,0.29,Mixed,None,Grazing,92,Feeding Area,0.806,Normal,False,False,12,True
DET00527,VID003,631,2025-11-10 09:28:00,D001,0.12,0.42,0.13,0.24,Mixed,Both,Standing,83,Outdoor Paddock,0.987,Normal,False,False,6,False
DET00528,VID003,635,2025-11-10 09:28:30,V004,0.55,0.25,0.09,0.4,Brown,Left,Standing,77,Feeding Area,0.968,Normal,False,False,12,True
DET00529,VID003,643,2025-11-10 09:29:00,J007,0.38,0.01,0.31,0.14,Black,Both,Walking,69,Water Zone,0.78,Normal,False,False,4,False
DET00530,VID003,646,2025-11-10 09:29:30,V016,0.62,0.26,0.27,0.2,Black,None,Grazing,88,Outdoor Paddock,0.982,Normal,False,False,6,False
DET00531,VID003,653,2025-11-10 09:30:00,Y002,0.38,0.43,0.28,0.37,Reddish,Right,Standing,72,Medical Bay,0.955,Normal,False,False,3,False
DET00532,VID003,659,2025-11-10 09:30:30,N003,0.32,0.26,0.16,0.31,Grey,Both,Grazing,92,Outdoor Paddock,0.797,Limping,True,False,12,False
DET00533,VID003,662,2025-11-10 09:31:00,V007,0.35,0.34,0.28,0.25,Brown,Both,Grazing,71,Feeding Area,0.842,Normal,False,False,5,True
DET00534,VID003,667,2025-11-10 09:31:30,Z000,0.54,0.31,0.1,0.25,Grey,None,Standing,61,Rest Area,0.901,Normal,False,False,5,False
DET00535,VID003,674,2025-11-10 09:32:00,I017,0.13,0.21,0.24,0.34,Black,Both,Standing,62,Shelter,0.921,Normal,False,False,2,False
DET00536,VID003,679,2025-11-10 09:32:30,S017,0.36,0.71,0.15,0.22,Spotted,Right,Grazing,93,Outdoor Paddock,0.931,Limping,False,True,10,False
DET00537,VID003,682,2025-11-10 09:33:00,N015,0.64,0.79,0.19,0.22,Black,Right,Standing,62,Shelter,0.85,Normal,False,False,3,False
DET00538,VID003,687,2025-11-10 09:33:30,G017,0.17,0.15,0.34,0.27,Reddish,None,Standing,61,Shelter,0.794,Normal,False,False,7,False
DET00539,VID003,693,2025-11-10 09:34:00,F019,0.09,0.54,0.1,0.15,White,Left,Standing,60,Outdoor Paddock,0.806,Normal,False,True,5,False
DET00540,VID003,695,2025-11-10 09:34:30,O008,0.84,0.08,0.22,0.12,Spotted,Left,Lying,65,Rest Area,0.895,Normal,False,False,6,False
DET00541,VID003,701,2025-11-10 09:35:00,I001,0.34,0.52,0.34,0.41,Reddish,Both,Standing,87,Shelter,0.846,Normal,False,True,2,False
DET00542,VID003,709,2025-11-10 09:35:30,J016,0.64,0.21,0.2,0.35,Reddish,Right,Grazing,91,Feeding Area,0.751,Normal,False,False,11,True
DET00543,VID003,710,2025-11-10 09:36:00,L013,0.28,0.38,0.24,0.25,Spotted,Both,Grazing,100,Outdoor Paddock,0.987,Limping,False,False,5,False
DET00544,VID003,719,2025-11-10 09:36:30,H006,0.74,0.74,0.29,0.36,White,None,Grazing,72,Outdoor Paddock,0.95,Unstable,False,False,15,False
DET00545,VID003,723,2025-11-10 09:37:00,Y013,0.56,0.2,0.14,0.37,Mixed,Both,Standing,82,Feeding Area,0.788,Limping,False,False,4,True
DET00546,VID003,728,2025-11-10 09:37:30,I006,0.1,0.12,0.22,0.36,White,Left,Lying,79,Outdoor Paddock,0.934,Normal,False,False,12,False
DET00547,VID003,733,2025-11-10 09:38:00,O003,0.48,0.73,0.3,0.19,White,Left,Standing,62,Rest Area,0.928,Limping,False,True,6,False
DET00548,VID003,736,2025-11-10 09:38:30,W016,0.32,0.63,0.16,0.31,Black,Right,Resting,73,Shelter,0.941,Limping,False,False,10,False
DET00549,VID003,741,2025-11-10 09:39:00,,0.01,0.72,0.17,0.39,Brown,None,Grazing,84,Feeding Area,0.894,Normal,False,False,12,False
DET00550,VID003,747,2025-11-10 09:39:30,J005,0.1,0.85,0.27,0.28,Reddish,None,Grazing,92,Outdoor Paddock,0.764,Normal,False,False,14,False
DET00551,VID003,751,2025-11-10 09:40:00,C013,0.78,0.66,0.31,0.36,Brown,None,Resting,80,Shelter,0.831,Normal,False,False,7,False
DET00552,VID003,755,2025-11-10 09:40:30,O009,0.24,0.78,0.27,0.3,White,None,Grazing,95,Feeding Area,0.954,Normal,False,False,3,True
DET00553,VID003,763,2025-11-10 09:41:00,H008,0.18,0.68,0.13,0.33,Brown,Both,Walking,92,Water Zone,0.84,Unstable,False,True,1,False
DET00554,VID003,765,2025-11-10 09:41:30,Y005,0.15,0.04,0.34,0.33,Spotted,Right,Resting,83,Shelter,0.809,Normal,False,False,10,False
DET00555,VID003,771,2025-11-10 09:42:00,T004,0.66,0.84,0.26,0.15,Grey,Right,Grazing,90,Outdoor Paddock,0.838,Normal,False,False,11,False
DET00556,VID003,779,2025-11-10 09:42:30,E000,0.49,0.49,0.15,0.37,Reddish,None,Grazing,90,Outdoor Paddock,0.822,Normal,False,False,14,False
DET00557,VID003,784,2025-11-10 09:43:00,P012,0.6,0.33,0.3,0.38,Spotted,Right,Standing,86,Outdoor Paddock,0.879,Normal,False,False,4,False
DET00558,VID003,785,2025-11-10 09:43:30,E013,0.59,0.0,0.2,0.22,White,None,Grazing,90,Feeding Area,0.771,Normal,False,False,2,True
DET00559,VID003,792,2025-11-10 09:44:00,I015,0.36,0.8,0.08,0.22,Spotted,Left,Walking,79,Water Zone,0.888,Normal,False,False,6,False
DET00560,VID003,799,2025-11-10 09:44:30,K014,0.58,0.56,0.09,0.13,Black,Left,Lying,56,Water Zone,0.895,Unstable,False,True,10,False
DET00561,VID003,803,2025-11-10 09:45:00,,0.22,0.32,0.32,0.25,White,Left,Walking,95,Shelter,0.784,Normal,False,False,11,False
DET00562,VID003,806,2025-11-10 09:45:30,C017,0.56,0.7,0.24,0.26,Black,Left,Resting,76,Shelter,0.756,Normal,False,False,2,False
DET00563,VID003,814,2025-11-10 09:46:00,Q017,0.54,0.31,0.17,0.21,Reddish,None,Grazing,73,Outdoor Paddock,0.985,Normal,False,False,2,False
DET00564,VID003,816,2025-11-10 09:46:30,S016,0.26,0.7,0.21,0.29,Mixed,Left,Grazing,89,Feeding Area,0.965,Normal,False,False,6,True
DET00565,VID003,824,2025-11-10 09:47:00,T003,0.72,0.41,0.11,0.12,Spotted,None,Walking,69,Medical Bay,0.886,Normal,False,False,6,False
DET00566,VID003,826,2025-11-10 09:47:30,V008,0.6,0.16,0.35,0.38,Spotted,Left,Grazing,83,Feeding Area,0.823,Limping,False,False,6,True
DET00567,VID003,830,2025-11-10 09:48:00,,0.2,0.08,0.24,0.15,Brown,Right,Running,55,Medical Bay,0.912,Normal,False,False,11,False
DET00568,VID003,839,2025-11-10 09:48:30,U015,0.01,0.16,0.3,0.12,Grey,Left,Standing,83,Shelter,0.978,Normal,False,False,10,False
DET00569,VID003,840,2025-11-10 09:49:00,X007,0.14,0.79,0.29,0.42,Black,Both,Grazing,74,Outdoor Paddock,0.979,Normal,False,False,2,False
DET00570,VID003,847,2025-11-10 09:49:30,M015,0.71,0.72,0.31,0.22,Grey,Left,Grazing,70,Outdoor Paddock,0.802,Normal,False,False,14,False
DET00571,VID003,850,2025-11-10 09:50:00,T013,0.53,0.42,0.18,0.32,Brown,Left,Grazing,70,Outdoor Paddock,0.964,Normal,False,False,8,False
DET00572,VID003,856,2025-11-10 09:50:30,,0.44,0.13,0.11,0.28,Black,Left,Standing,72,Rest Area,0.822,Normal,False,False,2,False
DET00573,VID003,863,2025-11-10 09:51:00,W009,0.14,0.3,0.2,0.24,Reddish,None,Standing,69,Feeding Area,0.782,Normal,False,True,11,False
DET00574,VID003,868,2025-11-10 09:51:30,N012,0.1,0.42,0.21,0.34,Black,Left,Walking,89,Medical Bay,0.87,Limping,False,True,2,False
DET00575,VID003,870,2025-11-10 09:52:00,G009,0.13,0.43,0.29,0.2,Mixed,Left,Grazing,89,Feeding Area,0.854,Normal,False,False,4,True
DET00576,VID003,879,2025-11-10 09:52:30,O007,0.65,0.73,0.35,0.2,Reddish,Right,Standing,82,Feeding Area,0.918,Normal,False,False,10,True
DET00577,VID003,881,2025-11-10 09:53:00,G015,0.34,0.23,0.13,0.17,White,None,Standing,61,Medical Bay,0.848,Normal,False,False,6,False
DET00578,VID003,888,2025-11-10 09:53:30,A002,0.36,0.04,0.11,0.24,Brown,Right,Standing,88,Feeding Area,0.794,Normal,False,False,5,True
DET00579,VID003,894,2025-11-10 09:54:00,,0.16,0.81,0.18,0.22,White,Both,Walking,89,Water Zone,0.829,Normal,False,False,9,False
DET00580,VID003,899,2025-11-10 09:54:30,H005,0.23,0.5,0.1,0.16,Mixed,Both,Standing,90,Shelter,0.946,Normal,False,False,9,False
DET00581,VID003,904,2025-11-10 09:55:00,L002,0.4,0.65,0.22,0.17,Black,None,Grazing,92,Outdoor Paddock,0.964,Normal,False,False,6,False
DET00582,VID003,907,2025-11-10 09:55:30,K014,0.1,0.37,0.21,0.29,Spotted,Both,Standing,68,Shelter,0.982,Normal,False,False,12,False
DET00583,VID003,911,2025-11-10 09:56:00,U007,0.42,0.45,0.22,0.14,Grey,Right,Grazing,82,Outdoor Paddock,0.896,Normal,True,False,10,False
DET00584,VID003,915,2025-11-10 09:56:30,O009,0.44,0.43,0.27,0.21,Reddish,None,Grazing,78,Feeding Area,0.791,Normal,False,True,3,True
DET00585,VID003,922,2025-11-10 09:57:00,N016,0.74,0.04,0.34,0.45,Black,Both,Standing,71,Shelter,0.895,Normal,False,False,9,False
DET00586,VID003,927,2025-11-10 09:57:30,U018,0.76,0.25,0.35,0.33,White,Left,Standing,90,Rest Area,0.792,Unstable,False,False,13,False
DET00587,VID003,934,2025-11-10 09:58:00,,0.63,0.32,0.26,0.41,Mixed,None,Running,62,Rest Area,0.815,Normal,False,False,3,False
DET00588,VID003,938,2025-11-10 09:58:30,L003,0.37,0.13,0.21,0.28,Grey,None,Running,60,Water Zone,0.887,Limping,False,True,5,False
DET00589,VID003,941,2025-11-10 09:59:00,P017,0.34,0.52,0.1,0.14,Black,Right,Lying,62,Feeding Area,0.924,Normal,False,True,2,False
DET00590,VID003,948,2025-11-10 09:59:30,F012,0.7,0.65,0.25,0.13,Black,Both,Grazing,100,Feeding Area,0.94,Normal,False,False,14,True
DET00591,VID003,950,2025-11-10 10:00:00,Y011,0.65,0.76,0.3,0.22,Grey,None,Standing,77,Shelter,0.814,Normal,True,True,9,False
DET00592,VID003,957,2025-11-10 10:00:30,,0.75,0.35,0.08,0.19,Black,Right,Grazing,81,Outdoor Paddock,0.804,Limping,False,False,14,False
DET00593,VID003,960,2025-11-10 10:01:00,F012,0.19,0.81,0.16,0.15,Brown,Both,Grazing,99,Feeding Area,0.965,Normal,False,False,10,False
DET00594,VID003,968,2025-11-10 10:01:30,I003,0.58,0.53,0.16,0.41,Brown,Right,Walking,94,Rest Area,0.945,Normal,False,True,15,False
DET00595,VID003,971,2025-11-10 10:02:00,H010,0.27,0.33,0.27,0.38,Grey,Both,Standing,73,Shelter,0.817,Normal,False,False,7,False
DET00596,VID003,977,2025-11-10 10:02:30,V014,0.41,0.83,0.24,0.33,Black,None,Grazing,87,Outdoor Paddock,0.879,Normal,False,False,2,False
DET00597,VID003,984,2025-11-10 10:03:00,A019,0.49,0.59,0.28,0.35,Black,Left,Standing,87,Feeding Area,0.837,Normal,False,False,15,True
DET00598,VID003,986,2025-11-10 10:03:30,H007,0.71,0.47,0.33,0.26,Black,None,Standing,64,Feeding Area,0.981,Normal,False,True,7,True
DET00599,VID003,990,2025-11-10 10:04:00,D015,0.41,0.5,0.12,0.17,Black,Both,Standing,60,Outdoor Paddock,0.949,Normal,False,False,3,False
DET00600,VID003,999,2025-11-10 10:04:30,P006,0.4,0.61,0.2,0.33,White,Left,Standing,61,Shelter,0.758,Normal,False,True,14,False
DET00601,VID004,3,2025-11-10 10:05:00,S016,0.39,0.6,0.15,0.31,Brown,None,Grazing,75,Outdoor Paddock,0.984,Normal,False,False,4,False
DET00602,VID004,8,2025-11-10 10:05:30,L004,0.33,0.7,0.34,0.32,White,Right,Grazing,90,Outdoor Paddock,0.949,Normal,False,False,4,False
DET00603,VID004,12,2025-11-10 10:06:00,,0.07,0.51,0.31,0.13,Brown,None,Grazing,72,Feeding Area,0.893,Normal,False,False,11,True
DET00604,VID004,16,2025-11-10 10:06:30,D003,0.48,0.48,0.29,0.14,Brown,Both,Lying,50,Rest Area,0.93,Normal,False,False,7,False
DET00605,VID004,22,2025-11-10 10:07:00,J019,0.57,0.28,0.32,0.29,Spotted,None,Standing,85,Medical Bay,0.864,Limping,True,True,11,False
DET00606,VID004,28,2025-11-10 10:07:30,,0.53,0.81,0.14,0.19,Mixed,None,Walking,70,Outdoor Paddock,0.874,Normal,False,False,6,False
DET00607,VID004,33,2025-11-10 10:08:00,R007,0.25,0.53,0.33,0.13,Mixed,Right,Standing,79,Outdoor Paddock,0.768,Normal,False,False,13,False
DET00608,VID004,35,2025-11-10 10:08:30,,0.74,0.47,0.34,0.38,White,Right,Standing,70,Water Zone,0.974,Normal,False,False,2,False
DET00609,VID004,40,2025-11-10 10:09:00,N010,0.39,0.84,0.34,0.37,Grey,None,Lying,68,Medical Bay,0.76,Limping,False,False,15,False
DET00610,VID004,46,2025-11-10 10:09:30,A004,0.72,0.81,0.18,0.35,Spotted,Right,Grazing,98,Feeding Area,0.899,Normal,False,False,14,True
DET00611,VID004,51,2025-11-10 10:10:00,O017,0.32,0.48,0.31,0.19,Reddish,Right,Walking,76,Medical Bay,0.862,Normal,False,False,3,False
DET00612,VID004,55,2025-11-10 10:10:30,V004,0.34,0.37,0.19,0.14,Brown,Right,Standing,83,Medical Bay,0.777,Normal,False,False,3,False
DET00613,VID004,61,2025-11-10 10:11:00,B012,0.84,0.66,0.1,0.39,Reddish,Right,Resting,69,Rest Area,0.801,Normal,False,False,5,False
DET00614,VID004,66,2025-11-10 10:11:30,,0.06,0.34,0.16,0.36,Reddish,Right,Grazing,91,Outdoor Paddock,0.794,Normal,False,False,13,False
DET00615,VID004,72,2025-11-10 10:12:00,R017,0.8,0.41,0.22,0.38,Mixed,Right,Grazing,92,Outdoor Paddock,0.948,Normal,False,False,12,False
DET00616,VID004,79,2025-11-10 10:12:30,Q011,0.56,0.7,0.28,0.39,Mixed,Left,Standing,88,Medical Bay,0.974,Normal,False,False,11,False
DET00617,VID004,83,2025-11-10 10:13:00,K019,0.0,0.38,0.3,0.16,Grey,Both,Standing,83,Water Zone,0.851,Normal,False,False,6,False
DET00618,VID004,86,2025-11-10 10:13:30,X015,0.58,0.81,0.18,0.24,Brown,Left,Grazing,97,Feeding Area,0.918,Normal,False,False,6,True
DET00619,VID004,93,2025-11-10 10:14:00,N003,0.29,0.79,0.2,0.24,Spotted,None,Grazing,82,Outdoor Paddock,0.953,Normal,False,False,10,False
DET00620,VID004,95,2025-11-10 10:14:30,P005,0.71,0.08,0.08,0.43,White,Right,Walking,84,Outdoor Paddock,0.774,Normal,False,True,5,False
DET00621,VID004,103,2025-11-10 10:15:00,N015,0.39,0.32,0.13,0.27,White,Left,Resting,92,Shelter,0.849,Normal,False,False,1,False
DET00622,VID004,107,2025-11-10 10:15:30,Z019,0.24,0.75,0.15,0.4,Reddish,Right,Walking,65,Medical Bay,0.758,Normal,False,False,9,False
DET00623,VID004,114,2025-11-10 10:16:00,I014,0.82,0.84,0.15,0.44,Black,Right,Running,80,Outdoor Paddock,0.853,Limping,False,False,7,False
DET00624,VID004,117,2025-11-10 10:16:30,W007,0.2,0.6,0.11,0.16,Spotted,Right,Running,75,Rest Area,0.951,Normal,False,False,1,False
DET00625,VID004,123,2025-11-10 10:17:00,,0.65,0.13,0.25,0.3,White,Right,Standing,83,Water Zone,0.986,Normal,False,False,11,False
DET00626,VID004,126,2025-11-10 10:17:30,B008,0.71,0.62,0.3,0.24,Brown,Both,Grazing,99,Feeding Area,0.901,Normal,False,False,8,True
DET00627,VID004,130,2025-11-10 10:18:00,,0.24,0.76,0.11,0.28,Brown,None,Grazing,85,Feeding Area,0.849,Normal,False,False,7,True
DET00628,VID004,137,2025-11-10 10:18:30,X001,0.69,0.15,0.08,0.18,Spotted,Both,Standing,70,Rest Area,0.866,Normal,False,False,12,False
DET00629,VID004,142,2025-11-10 10:19:00,J017,0.52,0.46,0.22,0.37,Black,Left,Standing,66,Feeding Area,0.829,Normal,False,False,5,True
DET00630,VID004,146,2025-11-10 10:19:30,R016,0.6,0.55,0.21,0.39,Grey,Right,Lying,58,Water Zone,0.797,Normal,False,False,2,False
DET00631,VID004,154,2025-11-10 10:20:00,E001,0.26,0.67,0.34,0.28,Grey,Right,Grazing,78,Outdoor Paddock,0.899,Normal,False,False,6,False
DET00632,VID004,155,2025-11-10 10:20:30,T010,0.03,0.43,0.24,0.22,Reddish,Left,Grazing,73,Feeding Area,0.944,Normal,False,False,4,True
DET00633,VID004,162,2025-11-10 10:21:00,,0.27,0.01,0.27,0.36,Black,Right,Grazing,80,Feeding Area,0.885,Normal,False,False,2,True
DET00634,VID004,169,2025-11-10 10:21:30,P006,0.73,0.06,0.32,0.26,Reddish,Right,Grazing,80,Feeding Area,0.797,Normal,False,False,7,False
DET00635,VID004,173,2025-11-10 10:22:00,Q014,0.5,0.2,0.09,0.13,Reddish,Both,Lying,59,Water Zone,0.952,Normal,False,False,1,False
DET00636,VID004,177,2025-11-10 10:22:30,D011,0.4,0.71,0.19,0.22,Brown,Left,Grazing,87,Outdoor Paddock,0.869,Normal,False,False,8,False
DET00637,VID004,180,2025-11-10 10:23:00,W000,0.53,0.02,0.09,0.12,White,Left,Lying,73,Medical Bay,0.804,Normal,False,False,14,False
DET00638,VID004,189,2025-11-10 10:23:30,V016,0.59,0.04,0.32,0.13,White,Left,Standing,70,Shelter,0.897,Normal,False,False,3,False
DET00639,VID004,194,2025-11-10 10:24:00,G009,0.27,0.13,0.24,0.4,Grey,Right,Walking,81,Outdoor Paddock,0.808,Normal,False,False,13,False
DET00640,VID004,198,2025-11-10 10:24:30,N010,0.65,0.6,0.18,0.4,Black,None,Walking,67,Medical Bay,0.764,Normal,False,False,4,False
DET00641,VID004,203,2025-11-10 10:25:00,,0.18,0.5,0.22,0.4,Reddish,Left,Walking,85,Water Zone,0.953,Normal,False,False,7,False
DET00642,VID004,208,2025-11-10 10:25:30,A005,0.17,0.34,0.1,0.26,Mixed,Left,Resting,81,Rest Area,0.785,Limping,False,True,15,False
DET00643,VID004,213,2025-11-10 10:26:00,B009,0.4,0.45,0.18,0.16,Spotted,Both,Grazing,76,Feeding Area,0.845,Normal,False,False,6,False
DET00644,VID004,218,2025-11-10 10:26:30,V012,0.16,0.16,0.13,0.21,Spotted,Right,Grazing,73,Feeding Area,0.905,Unstable,False,True,1,True
DET00645,VID004,221,2025-11-10 10:27:00,,0.09,0.19,0.25,0.36,Grey,Right,Standing,83,Shelter,0.814,Normal,False,False,5,False
DET00646,VID004,229,2025-11-10 10:27:30,A003,0.08,0.43,0.27,0.28,Brown,None,Standing,81,Feeding Area,0.79,Normal,False,False,11,True
DET00647,VID004,232,2025-11-10 10:28:00,,0.83,0.75,0.13,0.37,White,Left,Resting,81,Rest Area,0.867,Normal,False,False,10,False
DET00648,VID004,237,2025-11-10 10:28:30,A017,0.43,0.64,0.29,0.15,Reddish,Left,Grazing,93,Outdoor Paddock,0.988,Normal,False,False,1,False
DET00649,VID004,242,2025-11-10 10:29:00,R001,0.76,0.66,0.31,0.42,Spotted,Right,Standing,81,Outdoor Paddock,0.925,Normal,False,False,11,False
DET00650,VID004,246,2025-11-10 10:29:30,B011,0.21,0.63,0.34,0.24,Mixed,Both,Standing,90,Medical Bay,0.903,Unstable,False,False,15,False
DET00651,VID004,253,2025-11-10 10:30:00,S017,0.45,0.23,0.26,0.41,Grey,Right,Lying,58,Rest Area,0.796,Normal,False,False,2,False
DET00652,VID004,258,2025-11-10 10:30:30,D000,0.82,0.67,0.16,0.44,Grey,None,Grazing,74,Outdoor Paddock,0.9,Normal,False,False,13,False
DET00653,VID004,262,2025-11-10 10:31:00,,0.03,0.24,0.24,0.14,Brown,Both,Grazing,91,Feeding Area,0.762,Normal,False,False,9,True
DET00654,VID004,269,2025-11-10 10:31:30,E008,0.61,0.12,0.28,0.26,White,Left,Standing,75,Rest Area,0.81,Normal,False,False,15,False
DET00655,VID004,270,2025-11-10 10:32:00,V002,0.26,0.26,0.23,0.34,Brown,None,Walking,71,Rest Area,0.783,Normal,False,False,10,False
DET00656,VID004,278,2025-11-10 10:32:30,T004,0.67,0.71,0.11,0.29,Mixed,Left,Grazing,91,Outdoor Paddock,0.862,Normal,False,False,1,False
DET00657,VID004,284,2025-11-10 10:33:00,,0.65,0.08,0.12,0.42,Reddish,None,Grazing,81,Feeding Area,0.899,Limping,False,True,14,True
DET00658,VID004,288,2025-11-10 10:33:30,X013,0.69,0.74,0.2,0.14,White,Left,Running,75,Feeding Area,0.83,Normal,False,False,6,False
DET00659,VID004,290,2025-11-10 10:34:00,,0.5,0.43,0.27,0.35,Spotted,None,Grazing,100,Outdoor Paddock,0.783,Limping,False,True,11,False
DET00660,VID004,297,2025-11-10 10:34:30,V019,0.01,0.41,0.27,0.16,White,None,Walking,68,Outdoor Paddock,0.773,Normal,False,False,8,False
DET00661,VID004,303,2025-11-10 10:35:00,,0.1,0.34,0.35,0.39,Reddish,Left,Running,76,Medical Bay,0.956,Normal,False,False,3,False
DET00662,VID004,306,2025-11-10 10:35:30,H013,0.2,0.43,0.27,0.19,Grey,Left,Grazing,73,Outdoor Paddock,0.838,Normal,False,False,8,False
DET00663,VID004,313,2025-11-10 10:36:00,H011,0.02,0.39,0.23,0.12,Brown,Both,Walking,93,Shelter,0.899,Normal,False,False,8,False
DET00664,VID004,318,2025-11-10 10:36:30,I002,0.3,0.73,0.22,0.24,Mixed,Right,Grazing,75,Feeding Area,0.834,Normal,False,False,13,False
DET00665,VID004,322,2025-11-10 10:37:00,D009,0.78,0.55,0.18,0.28,Mixed,None,Grazing,99,Outdoor Paddock,0.781,Normal,False,False,10,False
DET00666,VID004,328,2025-11-10 10:37:30,,0.03,0.62,0.14,0.34,Grey,Right,Grazing,77,Feeding Area,0.775,Limping,False,True,7,True
DET00667,VID004,330,2025-11-10 10:38:00,F017,0.03,0.64,0.2,0.24,Mixed,Both,Lying,60,Feeding Area,0.918,Normal,False,False,4,False
DET00668,VID004,336,2025-11-10 10:38:30,W008,0.58,0.19,0.28,0.26,Spotted,None,Standing,60,Shelter,0.98,Normal,True,False,1,False
DET00669,VID004,342,2025-11-10 10:39:00,D001,0.46,0.06,0.13,0.36,Mixed,Right,Standing,66,Outdoor Paddock,0.949,Normal,False,False,14,False
DET00670,VID004,346,2025-11-10 10:39:30,W009,0.36,0.32,0.1,0.15,Reddish,Left,Standing,75,Water Zone,0.762,Normal,True,False,5,False
DET00671,VID004,352,2025-11-10 10:40:00,S006,0.06,0.74,0.34,0.14,Spotted,None,Lying,79,Outdoor Paddock,0.87,Normal,False,False,2,False
DET00672,VID004,359,2025-11-10 10:40:30,U019,0.84,0.56,0.09,0.26,Black,Left,Lying,51,Water Zone,0.799,Normal,False,False,15,False
DET00673,VID004,360,2025-11-10 10:41:00,D014,0.68,0.48,0.24,0.4,Reddish,Both,Grazing,72,Outdoor Paddock,0.894,Normal,False,False,3,False
DET00674,VID004,367,2025-11-10 10:41:30,F006,0.03,0.43,0.26,0.26,Brown,None,Standing,61,Feeding Area,0.936,Normal,False,False,11,True
DET00675,VID004,370,2025-11-10 10:42:00,C013,0.33,0.32,0.11,0.35,Spotted,None,Standing,63,Outdoor Paddock,0.986,Normal,False,False,1,False
DET00676,VID004,376,2025-11-10 10:42:30,E002,0.01,0.35,0.28,0.39,Spotted,Both,Resting,63,Rest Area,0.945,Normal,False,False,1,False
DET00677,VID004,382,2025-11-10 10:43:00,H010,0.76,0.85,0.12,0.25,Mixed,Both,Walking,67,Rest Area,0.975,Normal,False,False,15,False
DET00678,VID004,386,2025-11-10 10:43:30,P009,0.8,0.66,0.16,0.34,Spotted,Left,Grazing,87,Feeding Area,0.763,Limping,False,False,5,False
DET00679,VID004,391,2025-11-10 10:44:00,A013,0.2,0.63,0.14,0.24,Reddish,None,Standing,67,Shelter,0.856,Normal,False,True,14,False
DET00680,VID004,395,2025-11-10 10:44:30,E002,0.33,0.7,0.1,0.21,Spotted,Right,Grazing,97,Outdoor Paddock,0.842,Normal,False,False,7,False
DET00681,VID004,404,2025-11-10 10:45:00,,0.26,0.46,0.17,0.13,Spotted,Left,Lying,79,Rest Area,0.944,Normal,False,False,14,False
DET00682,VID004,409,2025-11-10 10:45:30,V017,0.67,0.79,0.28,0.39,Spotted,Right,Resting,92,Shelter,0.956,Limping,False,False,10,False
DET00683,VID004,414,2025-11-10 10:46:00,X003,0.32,0.63,0.33,0.16,White,Left,Walking,95,Rest Area,0.771,Normal,False,False,7,False
DET00684,VID004,415,2025-11-10 10:46:30,S010,0.23,0.21,0.26,0.37,White,Both,Grazing,91,Outdoor Paddock,0.951,Normal,False,True,1,False
DET00685,VID004,423,2025-11-10 10:47:00,,0.3,0.54,0.23,0.25,Spotted,Both,Grazing,89,Outdoor Paddock,0.979,Normal,False,False,5,False
DET00686,VID004,428,2025-11-10 10:47:30,,0.54,0.12,0.25,0.14,White,Both,Standing,76,Medical Bay,0.889,Normal,False,False,12,False
DET00687,VID004,432,2025-11-10 10:48:00,A016,0.58,0.73,0.18,0.36,Spotted,None,Grazing,72,Outdoor Paddock,0.777,Normal,False,False,14,False
DET00688,VID004,438,2025-11-10 10:48:30,,0.36,0.24,0.09,0.32,Brown,Left,Resting,91,Shelter,0.863,Unstable,False,True,1,False
DET00689,VID004,442,2025-11-10 10:49:00,U013,0.5,0.09,0.14,0.22,Mixed,Left,Lying,62,Outdoor Paddock,0.758,Normal,False,False,2,False
DET00690,VID004,445,2025-11-10 10:49:30,L009,0.48,0.85,0.25,0.36,Spotted,Both,Running,71,Feeding Area,0.896,Normal,False,False,4,False
DET00691,VID004,454,2025-11-10 10:50:00,M009,0.28,0.68,0.34,0.2,Brown,Both,Walking,79,Shelter,0.98,Normal,False,False,2,False
DET00692,VID004,457,2025-11-10 10:50:30,E019,0.2,0.67,0.14,0.39,Black,None,Walking,78,Shelter,0.89,Normal,False,False,6,False
DET00693,VID004,460,2025-11-10 10:51:00,,0.36,0.84,0.24,0.33,Reddish,None,Lying,78,Medical Bay,0.754,Normal,False,False,15,False
DET00694,VID004,468,2025-11-10 10:51:30,G009,0.74,0.71,0.09,0.18,White,None,Grazing,86,Outdoor Paddock,0.967,Normal,False,False,12,False
DET00695,VID004,472,2025-11-10 10:52:00,,0.76,0.76,0.24,0.32,Mixed,Both,Standing,89,Rest Area,0.978,Limping,False,False,7,False
DET00696,VID004,477,2025-11-10 10:52:30,J016,0.11,0.16,0.29,0.42,Spotted,Both,Standing,60,Outdoor Paddock,0.892,Normal,False,False,3,False
DET00697,VID004,484,2025-11-10 10:53:00,O006,0.8,0.08,0.16,0.23,Spotted,Right,Grazing,82,Outdoor Paddock,0.932,Unstable,True,False,15,False
DET00698,VID004,486,2025-11-10 10:53:30,O004,0.49,0.52,0.11,0.21,White,Left,Grazing,84,Feeding Area,0.962,Normal,False,False,13,False
